Date,Adani Ports,Apollo Hospitals,Asian Paints,Axis Bank,Bajaj Auto,Bajaj Finance,Bajaj Finserv,Bharti Airtel,Bharat Petroleum,Britannia Industries,Cipla,Divi's Laboratories,Dr. Reddy's Laboratories,Eicher Motors,Grasim Industries,HCL Technologies,HDFC,HDFC Bank,Hero MotoCorp,Hindalco Industries,Hindustan Unilever,ICICI Bank,IndusInd Bank,Infosys,ITC Limited,JSW Steel,Kotak Mahindra Bank,Larsen & Toubro,Mahindra & Mahindra,Maruti Suzuki,Nestlé India,NTPC,Oil and Natural Gas Corporation,Power Grid Corporation of India,Reliance Industries,State Bank of India,Shree Cements,Sun Pharmaceutical,Tata Motors,Tata Steel,Tata Consultancy Services,Tata Consumer Products,Tech Mahindra,Titan Company,UltraTech Cement,United Phosphorus Limited,Wipro
Sector,Infrastructure ,Healthcare ,Consumer Goods ,Banking ,Automobile ,Financial Services ,Financial Services ,Telecommunication ,Energy - Oil & Gas ,Consumer Goods ,Pharmaceuticals ,Pharmaceuticals ,Pharmaceuticals ,Automobile ,Cement ,Information Technology ,Financial Services ,Banking ,Automobile ,Metals ,Consumer Goods ,Banking ,Banking ,Information Technology ,Consumer Goods ,Metals ,Banking ,Construction ,Automobile ,Automobile ,Consumer Goods ,Energy - Power ,Energy - Oil & Gas ,Energy - Power ,Energy - Oil & Gas ,Banking ,Cement ,Pharmaceuticals ,Automobile ,Metals ,Information Technology ,Consumer Goods ,Information Technology ,Consumer Durables ,Cement ,Chemicals ,Information Technology
2008-12-10,55.8800010681152,204.300003051758,86.9449996948242,92.5599975585937,169.899993896484,6.72819995880127,107.432334899902,337.797821044922,55.8666648864746,120.139999389648,189,310.137512207031,484.149993896484,20.8449993133545,170.338577270508,29.7000007629394,323.709991455078,92.375,795.549987792969,53.75,244.699996948242,72.7363662719727,31.6000003814697,146.71875,56.783332824707,24.1200008392334,90.4124984741211,346.577789306641,71.125,515.799987792969,527.049987792969,140.75,112.833335876465,57.4500122070313,303.919158935547,118.910003662109,398.549987792969,109.459999084473,32.3430862426758,207.553680419922,135.262496948242,53.5050010681152,65.5500030517578,43.7174987792969,328.399993896484,59.966667175293,58.7925033569336
2008-12-11,56.8499984741211,213.800003051758,86.9800033569336,91.4000015258789,177.574996948242,6.77192115783691,105.81127166748,340.827819824219,53.9249992370606,126.220001220703,181.100006103516,312.600006103516,459.200012207031,21.1650009155273,167.379669189453,28.8875007629395,321.200012207031,91.8550033569336,792.049987792969,51.25,241.600006103516,73.8363647460938,32.9500007629395,141.862503051758,57.0499992370606,23.9899997711182,94.6999969482422,347.555541992187,71.75,510.700012207031,527.049987792969,139.25,110.824996948242,56.8125152587891,311.794494628906,119.88500213623,427.450012207031,109.470001220703,31.7890300750732,207.410766601562,126.912498474121,56.0050010681152,63.5125007629395,41.3574981689453,341.149993896484,60,56.182502746582
2008-12-12,56.5299987792969,210.975006103516,86,93.7600021362305,195.850006103516,6.90794181823731,104.042831420898,332.151031494141,57.158332824707,122.809997558594,174.949996948242,305.987487792969,443.700012207031,21.125,166.279754638672,26.8125,326.859985351562,91.995002746582,781.099975585938,52.8499984741211,240.399993896484,74.7272720336914,34,138.106246948242,57.466667175293,22.6650009155273,93.0625,350.288879394531,74.1875,507.049987792969,527.049987792969,137.41667175293,107.724998474121,55.0500144958496,323.706573486328,121.684997558594,450.25,110.519996643066,30.3445243835449,208.506408691406,120.324996948242,54.9949989318848,65.2375030517578,43.6349983215332,340.049987792969,60.0999984741211,53.5162506103516
2008-12-15,58.6399993896484,219.100006103516,84.7850036621094,97.2399978637695,205.175003051758,6.41243600845337,106.106010437012,338.532379150391,57.9500007629395,122.074996948242,179.800003051758,316.899993896484,453,21.6900005340576,181.856628417969,25.9624996185303,322.549987792969,94.4250030517578,792.799987792969,55.8499984741211,243.949996948242,76.1272735595703,39.25,137.787506103516,57.8333320617676,24.0949993133545,97.0999984741211,365.444458007812,75.9749984741211,508.75,527.049987792969,140.45832824707,112.308334350586,55.9500122070313,331.990570068359,120.470001220703,460.049987792969,108.470001220703,31.2943363189697,216.461761474609,117.412498474121,55.4500007629395,65.6750030517578,44.8549995422363,347.399993896484,62.1666641235352,52.6500015258789
2008-12-16,64.2099990844727,213.324996948242,86.3050003051758,100.160003662109,206.600006103516,6.50959396362305,104.386695861816,341.929626464844,57.9916648864746,119.680000305176,184.25,326.212493896484,453.100006103516,22.3600006103516,189.765121459961,30.7625007629395,309.239990234375,98.495002746582,810,56.0499992370606,248.300003051758,76.5454559326172,38.9500007629395,140.600006103516,58.8499984741211,24.2900009155273,96.6500015258789,360.244445800781,74.8125,509.25,527.049987792969,145.54167175293,118.891662597656,58.0875129699707,343.865509033203,123.875,477.5,109.535003662109,32.6399040222168,214.318099975586,119.837501525879,54.7949981689453,68.6624984741211,46.1824989318848,369.899993896484,66.0999984741211,53.8987503051758
2008-12-17,61.5499992370606,213.850006103516,86.6100006103516,99.5199966430664,198.175003051758,6.23269319534302,99.1796417236328,325.609008789062,58.158332824707,119.339996337891,184,326.75,443.200012207031,22.2450008392334,191.167114257813,30.5625,307.660003662109,100.220001220703,807.599975585937,54.3499984741211,252,78.5090866088867,35.9000015258789,142.693756103516,57.4500007629395,22.6599998474121,91.1750030517578,348.888885498047,76.7249984741211,509.75,527.049987792969,144.83332824707,119.599998474121,58.0125122070313,334.677581787109,120.169998168945,481.799987792969,106.410003662109,32.1056327819824,208.982788085937,119.324996948242,53.1349983215332,66.3125,45.6749992370605,367.350006103516,73.2666625976563,54.8775024414063
2008-12-18,62.8800010681152,220,86.0599975585938,107.440002441406,205.375,6.0723819732666,103.698974609375,326.022186279297,61.1833343505859,119.245002746582,189.550003051758,327.5625,456.5,22.2749996185303,190.5009765625,33.7874984741211,306.910003662109,105.86499786377,820.299987792969,54.2999992370605,255.5,85.8181838989258,38.2999992370605,147.131256103516,60.0166664123535,22.8250007629395,95.5625,360.399993896484,76.9499969482422,536.150024414063,527.049987792969,152.5,122.066665649414,59.7375144958496,337.055053710937,129.595001220703,500.049987792969,107.279998779297,34.3614387512207,211.936264038086,127.625,54.5900001525879,67.2125015258789,47.7050018310547,358.899993896484,73.1999969482422,56.2275009155273
2008-12-19,64.1100006103516,219.574996948242,89.9449996948242,109.199996948242,202.149993896484,6.25698280334473,108.906028747559,331.324676513672,64.2333297729492,129.889999389648,192.949996948242,328.350006103516,476.25,22.4200000762939,190.562942504883,34.9749984741211,304.760009765625,105.209999084473,822.700012207031,54.0999984741211,265.649993896484,85.9636383056641,38.3499984741211,148.912506103516,59.6833343505859,22.6599998474121,94.8125,364.133331298828,80.7125015258789,549.400024414063,527.049987792969,151.83332824707,118.491668701172,62.6250152587891,334.65283203125,128.744995117188,496.700012207031,108.875,35.4101905822754,218.271957397461,128.387496948242,58.8800010681152,66.1750030517578,49.0950012207031,360.149993896484,75.6333312988281,56.0362510681152
2008-12-22,62.3400001525879,220.625,87.6650009155273,107.5,206.850006103516,6.11610317230225,113.327110290527,331.50830078125,60.9916648864746,128.839996337891,185.050003051758,324.125,477.649993896484,22.4650001525879,191.670593261719,33.5499992370605,299.25,101.849998474121,802.700012207031,53.7000007629395,262.299987792969,81.0363616943359,38.9500007629395,148.350006103516,59.9833335876465,22.5400009155273,90.0374984741211,362.222229003906,76.6875,528.299987792969,527.049987792969,151.41667175293,118.441665649414,62.6625137329102,318.369659423828,127.294998168945,490.5,106.410003662109,37.1712989807129,213.555923461914,127.637496948242,60.8600006103516,68.25,50.5125007629395,359.75,75.5,55.5300025939941
2008-12-23,61.9300003051758,217.074996948242,87.25,99.9000015258789,204.074996948242,6.30556201934814,119.025398254395,326.343536376953,61.0999984741211,127.389999389648,182,323.174987792969,467.850006103516,22.3950004577637,188.564514160156,31.1625003814697,296.010009765625,97.9800033569336,809.799987792969,51.4000015258789,257.75,77.6090927124023,37.6500015258789,147.006256103516,59.2666664123535,22.5799999237061,83.9625015258789,344.266662597656,72.5625,513.049987792969,527.049987792969,149.75,114.766662597656,61.3875160217285,311.980224609375,126.419998168945,472.450012207031,104.055000305176,34.5098457336426,211.031158447266,125.150001525879,59.4550018310547,66.7125015258789,46.7174987792969,358.450012207031,72.5999984741211,54.6637535095215
2008-12-24,62.560001373291,216.5,86.0699996948242,98.1500015258789,197.300003051758,6.12581920623779,125.018417358398,316.49609375,64.216667175293,123.724998474121,181.050003051758,322.662506103516,472,22.6900005340576,183.359313964844,28.9750003814697,292.709991455078,98.4199981689453,815.299987792969,50.3499984741211,257.450012207031,80.1727294921875,36.5999984741211,146.75,57.4500007629395,22.0650005340576,88.4749984741211,340.200012207031,69.4875030517578,502.549987792969,527.049987792969,148.25,111.775001525879,60.337516784668,307.584411621094,128.574996948242,470.149993896484,103.290000915527,31.5812587738037,207.934768676758,119.537498474121,59.2949981689453,61.6124992370605,47,358.25,73.4000015258789,52.3012504577637
2008-12-26,61.0900001525879,213.074996948242,86.7300033569336,96.5599975585937,187.649993896484,6.35899877548218,131.306182861328,315.118804931641,62.4000015258789,125.290000915527,181.949996948242,321.087493896484,468.25,23.1299991607666,184.63737487793,28.2374992370605,289.809997558594,97.2799987792969,790.75,48.5499992370606,252.100006103516,75.8818206787109,36.0499992370605,138.65625,56.8833312988281,21.1399993896484,84.6374969482422,330.933319091797,66.2874984741211,510.200012207031,527.049987792969,147.33332824707,107.158332824707,60.4500160217285,299.696685791016,124.309997558594,470,105.680000305176,30.8095359802246,201.980163574219,117.912498474121,57.7249984741211,59.0374984741211,45.0299987792969,360.799987792969,69.4000015258789,50.9962501525879
2008-12-29,63.1500015258789,214.675003051758,87.004997253418,98.9899978637695,185,6.2618408203125,137.888687133789,326.894439697266,63.3250007629395,126.934997558594,184,325.912506103516,465.549987792969,24,193.397918701172,28.1000003814697,299.609985351562,100.235000610352,805,49.4500007629395,252.850006103516,80.9090881347656,36.4000015258789,139.21875,57.0666656494141,21.8649997711182,87.9875030517578,329.866668701172,63.9500007629395,499.25,527.049987792969,147.54167175293,109.375,61.7250137329102,308.649322509766,127.180000305176,461.100006103516,106.430000305176,29.4738636016846,204.647827148437,119.199996948242,59.2750015258789,60.4749984741211,45.3474998474121,373.75,69.3333358764648,51.0412521362305
2008-12-30,63.939998626709,222.074996948242,87.3349990844727,102.050003051758,193.524993896484,6.3298511505127,144.815048217773,331.737854003906,64.1999969482422,128.104995727539,183.899993896484,332.337493896484,470.75,23.1599998474121,191.159378051758,29.0499992370605,306.529998779297,101.900001525879,811.349975585937,50.6500015258789,252.300003051758,83.3818206787109,37.0499992370605,140.987503051758,57.3166656494141,22.2950000762939,90.4625015258789,343.066680908203,67.9000015258789,518.450012207031,527.049987792969,151.29167175293,111.983329772949,61.6125144958496,309.689453125,129.169998168945,460.549987792969,106.964996337891,30.9282627105713,204.933654785156,120.637496948242,59.9850006103516,62.0875015258789,45.935001373291,383.299987792969,71.9333343505859,53.0775032043457
2008-12-31,65.0599975585938,226.100006103516,89.495002746582,100.940002441406,195.550003051758,6.22297716140747,147.074722290039,328.478302001953,62.6833343505859,132.244995117188,186.600006103516,333.8125,468.649993896484,23.4950008392334,188.975051879883,28.8250007629395,297.279998779297,99.8349990844727,803.650024414062,51.4000015258789,250.300003051758,81.4727249145508,37.5499992370605,139.431243896484,57.2333335876465,22.9150009155273,89.375,343.888885498047,68.625,520.200012207031,527.049987792969,150.5,111.183334350586,62.3625144958496,305.293609619141,128.880004882813,460.100006103516,106.415000915527,31.6307277679443,206.93440246582,119.474998474121,60.0050010681152,61.8624992370606,46.3125,385.5,72.033332824707,52.5150032043457
2009-01-02,66.25,240.25,90.25,108.379997253418,207.899993896484,6.31042003631592,155.229156494141,323.611968994141,60.6083335876465,132.625,191.600006103516,335.637512207031,468,24.0049991607666,188.06103515625,30.5750007629395,309.029998779297,101.565002441406,791.650024414063,56.0499992370606,247.5,85.6818161010742,41.4000015258789,141.512496948242,58.1666641235352,23.6849994659424,97.9000015258789,366.822235107422,72.1500015258789,544.400024414063,527.049987792969,153.45832824707,113.383331298828,63.2625160217285,318.580169677734,133.184997558594,477.850006103516,104.875,34.8363456726074,218.748336791992,124.574996948242,63.1399993896484,68.4749984741211,47.7574996948242,386.299987792969,77.5,54.8325004577637
2009-01-05,78.0800018310547,234.574996948242,91.5299987792969,112.019996643066,220.074996948242,6.50473594665527,162.990615844727,314.774505615234,59.8583335876465,134.235000610352,190.949996948242,333.600006103516,471.25,23.9950008392334,191.291046142578,31.5375003814697,326.029998779297,104.410003662109,778.450012207031,58.1500015258789,243,90.8909072875977,46.0499992370606,146.600006103516,57.6500015258789,24.5400009155273,99.6374969482422,381.022216796875,74.0625,557.049987792969,527.049987792969,150.66667175293,120.875,61.837516784668,338.256164550781,136.080001831055,487.649993896484,104.389999389648,35.3112525939941,233.992111206055,128.8125,62.814998626709,70.9749984741211,48.0374984741211,384.850006103516,79.2666625976563,55.2937507629395
2009-01-06,79.0400009155273,232.324996948242,91.8300018310547,113.949996948242,217.350006103516,6.66018915176392,171.145065307617,301.62158203125,62.2416648864746,134.005004882813,192.949996948242,331.137512207031,486.700012207031,23.7399997711182,206.790466308594,32.6375007629395,336.089996337891,110.040000915527,790.25,58.0999984741211,246.899993896484,95.1727294921875,43.5999984741211,146.068756103516,58.1333312988281,25.2350006103516,96.7125015258789,377.866668701172,79.5749969482422,561.400024414063,527.049987792969,147.54167175293,119.816665649414,61.3875160217285,339.506805419922,132.285003662109,513,104.139999389648,36.8942718505859,235.373580932617,126.599998474121,62.4700012207031,73.5749969482422,46.1525001525879,429.200012207031,77.2333297729492,54.6075019836426
2009-01-07,70.4100036621094,228.949996948242,89.2200012207031,104.419998168945,203.625,6.1501088142395,173.159103393555,298.407958984375,61.3083343505859,129.134994506836,185.899993896484,322.049987792969,464.899993896484,22.4449996948242,207.108032226562,27.5625,325.850006103516,100.925003051758,774.25,54.7999992370606,251.149993896484,85.0636367797852,38.0999984741211,148.443756103516,56.033332824707,23.8549995422363,90.7624969482422,344.288879394531,75.6500015258789,565.150024414062,527.049987792969,142.875,115.099998474121,58.1625137329102,297.368743896484,124.004997253418,515.400024414063,104.315002441406,34.460376739502,222.702194213867,126.199996948242,61.935001373291,63,44.7625007629395,409.399993896484,73.1999969482422,55.0462532043457
2009-01-09,67.5999984741211,218.725006103516,88.0350036621094,97.3199996948242,213.850006103516,6.04809284210205,177.580200195313,293.312072753906,63.4416656494141,126.5,188.850006103516,310.4375,459.899993896484,21.8999996185303,211.399230957031,26.6625003814697,328.739990234375,101.75,802.349975585937,52.5999984741211,263.399993896484,83.018180847168,37.5,150.425003051758,56.5499992370606,22.4099998474121,86.125,320.377777099609,78.0374984741211,585.849975585938,527.049987792969,148.54167175293,111.516662597656,57.8625144958496,285.605255126953,122.110000610352,505.549987792969,109.944999694824,32.7982063293457,204.83837890625,134.237503051758,61.375,62.4625015258789,44.7750015258789,396.75,70.9000015258789,56.463752746582
2009-01-12,73.9700012207031,225.175003051758,88.9100036621094,90.3399963378906,213.850006103516,5.89264011383057,186.029373168945,286.402801513672,60.7999992370606,127.995002746582,187.100006103516,292.149993896484,468.450012207031,22.5450000762939,210.562683105469,27,323.359985351563,100.370002746582,781.799987792969,50.1500015258789,263.850006103516,79.636360168457,36.25,144.962493896484,55.033332824707,21.5599994659424,82.1750030517578,305.911102294922,77.2375030517578,579.349975585938,527.049987792969,142.41667175293,108.916664123535,56.3250122070312,271.897674560547,115.889999389648,495.700012207031,113.035003662109,31.9572257995605,190.690231323242,128.137496948242,61.1450004577637,61.5125007629395,44.4474983215332,379.350006103516,70.6999969482422,51.1650009155273
2009-01-13,69.9499969482422,218.449996948242,91.2350006103516,88.0599975585938,217.649993896484,5.80519676208496,195.362777709961,278.690093994141,62.5666656494141,128.475006103516,185.350006103516,279.399993896484,452.75,23,205.706039428711,27.2124996185303,310.640014648438,98.8850021362305,805,48.5499992370606,254.550003051758,77.3545455932617,36,153.518753051758,56.2333335876465,21.0750007629395,80.8125,311.04443359375,76.5,587.5,527.049987792969,140,105.099998474121,55.5000114440918,266.857940673828,117.48999786377,490.100006103516,113.430000305176,30.6908092498779,192.929168701172,131.412506103516,62.2099990844727,58.3499984741211,45.1824989318848,365.149993896484,73.3333358764648,54.0675010681152
2009-01-14,76.9499969482422,217.524993896484,91.5500030517578,89.879997253418,219.024993896484,5.93150281906128,205.138275146484,285.897796630859,62.375,130.005004882813,187.949996948242,291.8125,475.950012207031,24.2800006866455,198.920700073242,29.5375003814697,317.269989013672,97.754997253418,827.700012207031,50.6500015258789,254,80.1999969482422,38.4000015258789,162.949996948242,56.9000015258789,21.8999996185303,84.375,315.200012207031,80.625,595.75,527.049987792969,143,108.099998474121,55.6125144958496,292.168029785156,119.690002441406,495.200012207031,111.955001831055,30.9381561279297,203.028182983398,134.737503051758,62.6150016784668,58.9500007629395,46.8274993896484,359.549987792969,72.033332824707,54.8550033569336
2009-01-15,74.620002746582,216.5,92.9899978637695,86.8099975585938,221.824996948242,5.80034017562866,194.920669555664,277.129180908203,62.7583312988281,130.154998779297,181.949996948242,282.325012207031,445.200012207031,23.5200004577637,201.833129882812,27.2749996185303,306.970001220703,92.4800033569336,832.200012207031,48.25,247,74.3000030517578,37.4500007629395,156.462493896484,56.1666641235352,21.0200004577637,76.3249969482422,314.177764892578,80.4124984741211,589.950012207031,527.049987792969,138.91667175293,104.224998474121,54.7875137329102,282.905822753906,114.724998474121,497.049987792969,110.455001831055,29.8102550506592,188.356033325195,127.612503051758,62.9900016784668,60.4124984741211,46.5774993896484,358.799987792969,69.6666641235352,52.9312515258789
2009-01-16,75.0899963378906,212.375,91.745002746582,88.7099990844727,230.925003051758,5.81005477905273,185.194274902344,291.406860351562,64.2083358764648,130.100006103516,183.199996948242,284.0625,447.299987792969,23.4549999237061,198.874221801758,29.4375,313.100006103516,93.754997253418,844.700012207031,50,250.800003051758,77.0454559326172,38.0499992370605,158.425003051758,57.25,21.1800003051758,78.9749984741211,318.733337402344,81.1875,589.650024414063,527.049987792969,149.875,108.116668701172,56.5125122070313,301.479766845703,116.415000915527,479.450012207031,111.98999786377,30.2653732299805,194.405914306641,125.75,63.0250015258789,60.0875015258789,46.5,370.649993896484,69.3333358764648,53.6287536621094
2009-01-19,72.5400009155274,207.324996948242,93.3199996948242,87.6600036621094,249.5,5.82462882995606,175.959121704102,296.961853027344,64.0999984741211,131.175003051758,180.25,277.575012207031,457.450012207031,22.8299999237061,193.057098388672,28.9624996185303,309.220001220703,94.1100006103516,839.849975585937,50.6500015258789,254.199996948242,75.018180847168,37.5499992370605,157.756256103516,56.8833312988281,21.0149993896484,77.9875030517578,323.399993896484,77.3625030517578,573.900024414063,527.049987792969,148.66667175293,111.708335876465,58.6875152587891,304.587799072266,114.639999389648,482.299987792969,111.915000915527,29.7014217376709,198.693222045898,125.1875,62.9799995422363,59.9500007629395,47.1674995422363,380.700012207031,68,52.0650024414063
2009-01-20,75.0100021362305,209.899993896484,92.870002746582,84.4800033569336,228.225006103516,5.7420449256897,184.801300048828,282.959625244141,65.466667175293,131.020004272461,177.649993896484,267.225006103516,467.899993896484,22.5200004577637,187.712478637695,27.7749996185303,297.160003662109,91.245002746582,836.799987792969,48.4500007629395,246.050003051758,72.0545425415039,37.25,156.46875,56.8833312988281,20.5650005340576,76.0875015258789,314.977783203125,74.9625015258789,559.599975585938,527.049987792969,154.95832824707,110.691665649414,65.2500152587891,293.133880615234,111.290000915527,483.25,110.084999084473,28.8406543731689,185.831283569336,124.112503051758,62.2900009155273,59.1749992370606,46.6375007629395,388.950012207031,66.9000015258789,51.3337516784668
2009-01-21,71.3099975585938,212.774993896484,92.7799987792969,81.5400009155274,226.600006103516,5.71775484085083,176.204742431641,267.671936035156,64.716667175293,132.740005493164,180.050003051758,230.0625,447.049987792969,22.5049991607666,176.814086914063,28.9375,274.709991455078,88.9449996948242,841.5,47.4000015258789,255.100006103516,67.1545486450195,35.9000015258789,152.981246948242,57.0833320617676,20.1149997711182,73.375,304.511108398437,74.0875015258789,539.75,527.049987792969,149.95832824707,108.341667175293,60.900016784668,277.333648681641,108.120002746582,470.049987792969,107.889999389648,27.6830711364746,179.971954345703,123.074996948242,60.8849983215332,56.6749992370606,45.7949981689453,389.700012207031,69.5666656494141,49.432502746582
2009-01-22,73.8199996948242,205.949996948242,90.2699966430664,83.2099990844727,236.125,5.87806606292725,169.671371459961,284.268035888672,64.1833343505859,132.179992675781,172.850006103516,246.3125,428.5,22.4650001525879,183.645919799805,27.9375,280.649993896484,90.0500030517578,849.450012207031,43.8499984741211,253.25,68.7363662719727,34.7999992370605,153.862503051758,56.8666648864746,19.5799999237061,69.2249984741211,295.399993896484,71.8874969482422,519.400024414063,527.049987792969,148.79167175293,108.25,63.7875137329102,281.407531738281,109.029998779297,470.899993896484,110.379997253418,26.2979278564453,170.778045654297,124.150001525879,61,57.3499984741211,44.9124984741211,388.899993896484,63.033332824707,49.0500030517578
2009-01-23,72.7799987792969,203.350006103516,92.0749969482422,76.8600006103516,228.774993896484,5.73718690872192,162.794128417969,281.490539550781,61.0999984741211,131.169998168945,186.050003051758,232.662506103516,432.200012207031,22.0149993896484,175.443084716797,26.75,277.820007324219,87.245002746582,846.599975585938,43.5,246.800003051758,66.1545486450195,32.8499984741211,150.581253051758,56.7999992370605,18.6650009155273,64.0374984741211,284.911102294922,66.1624984741211,515.200012207031,527.049987792969,149.875,107.75,64.6875152587891,286.323425292969,104.150001525879,460.850006103516,107.165000915527,26.7233657836914,158.44010925293,121.537498474121,62.2099990844727,52.3250007629395,45.9700012207031,395.799987792969,59.7999992370606,48.0487518310547
2009-01-27,75.1399993896484,206.675003051758,80.1399993896484,78.9499969482422,226.550003051758,5.6303129196167,157.144958496094,297.214324951172,64.0833358764648,135.164993286133,191.100006103516,212.675003051758,443.899993896484,21.9400005340576,182.344619750977,28.1375007629394,289.119995117187,88.9449996948242,857.150024414062,44.2000007629395,253.350006103516,69.2909088134766,32.8499984741211,156.512496948242,56.9333343505859,19.3899993896484,65,283.444458007812,68.0500030517578,537.650024414063,527.049987792969,158.41667175293,103.525001525879,66.7875137329102,303.609588623047,108.764999389648,473.299987792969,114.125,27.7721157073975,163.823059082031,124.775001525879,62.1049995422363,53.9375,45.5424995422363,391,61,50.8612518310547
2009-01-28,78.9100036621094,205.725006103516,78.0599975585938,84.5699996948242,231.149993896484,5.72747087478638,165.004669189453,299.39501953125,63.0666656494141,132.714996337891,194.199996948242,217.899993896484,442.549987792969,21.7099990844727,183.018508911133,28.4750003814697,300.910003662109,91.1750030517578,870.799987792969,44.3499984741211,259.049987792969,74.1909103393555,32.9500007629395,160.837493896484,58.5499992370606,20.4650001525879,68.8125,298.533325195312,70.8249969482422,520.549987792969,527.049987792969,159.375,106.875,68.2875137329102,315.50927734375,111.245002746582,502.25,115.819999694824,29.0187435150146,168.824935913086,126.862503051758,62.1500015258789,56.0374984741211,47.2750015258789,412.149993896484,62.7666664123535,52.6725006103516
2009-01-29,76.2900009155274,197.5,74.9800033569336,87.129997253418,238.774993896484,5.91207122802734,164.415191650391,288.032562255859,64.9250030517578,134.044998168945,191,217.4375,453.049987792969,21.5149993896484,182.933303833008,27.2875003814697,306.040008544922,92.3450012207031,884.25,46.0499992370606,257.049987792969,74.5636367797852,32.7000007629395,163.768753051758,58.4833335876465,20.75,70.0374984741211,293.799987792969,73.5999984741211,544.450012207031,527.049987792969,158.54167175293,106.516662597656,67.837516784668,314.54345703125,109.925003051758,499.200012207031,114.610000610352,30.0872821807861,175.017715454102,128.5,62.6699981689453,57.5875015258789,47.0924987792969,415.899993896484,61.3333320617676,51.1312522888184
2009-01-30,77.2300033569336,202.5,78.875,86.7399978637695,237.375,5.7226128578186,169.425750732422,291.039581298828,65.3249969482422,139.065002441406,191.949996948242,221.199996948242,449.799987792969,21.7849998474121,185.249298095703,29.0249996185303,306.320007324219,92.5599975585937,876.849975585938,48.9500007629395,261.649993896484,75.6818161010742,33.3499984741211,163.331253051758,60.033332824707,21.1100006103516,70.9375,306.777770996094,75.5625,568.299987792969,527.049987792969,158.04167175293,109.158332824707,66.1875152587891,327.792846679687,115.099998474121,497.5,107.444999694824,29.612377166748,175.875183105469,127.900001525879,60.5900001525879,59.4749984741211,45.9199981689453,395.950012207031,62.6333312988281,52.0987510681152
2009-02-02,77.9199981689453,201.875,77.5849990844727,79.5699996948242,233.225006103516,5.59145021438599,162.843246459961,282.707122802734,63.6416664123535,140.005004882813,192.050003051758,215.537506103516,448.899993896484,21.8999996185303,184.552185058594,28.3250007629395,284.299987792969,88.870002746582,878.049987792969,46.1500015258789,261.899993896484,70.018180847168,32.7000007629395,159.956253051758,59.4000015258789,19.6749992370605,68.5875015258789,293.577789306641,72.9375,567,527.049987792969,151,106.583335876465,62.7000160217285,316.995208740234,109.580001831055,490.350006103516,104.705001831055,28.4449005126953,164.347076416016,122.824996948242,59.3950004577637,58.8624992370606,44.0825004577637,388.450012207031,64.0666656494141,49.5112533569336
2009-02-03,76.120002746582,199.975006103516,76.9000015258789,79.0999984741211,229.949996948242,5.62545490264893,154.885299682617,286.930725097656,64.5833358764648,138.410003662109,192.399993896484,219.300003051758,437.799987792969,22.8250007629395,197.247589111328,29.4375,286.260009765625,89.8199996948242,878.150024414063,44.9000015258789,266.100006103516,71.2727279663086,31.75,160.3125,60.2999992370606,18.9699993133545,68.1624984741211,292.266662597656,72.1875,583.75,527.049987792969,147.41667175293,108.566665649414,63.712516784668,323.483703613281,109.230003356934,507.100006103516,104.569999694824,26.3572902679443,162.679779052734,124.962501525879,56.2649993896484,58.0999984741211,42.0400009155273,412.950012207031,64.4333343505859,50.557502746582
2009-02-04,73.7099990844727,199.824996948242,77.0999984741211,79.0299987792969,228.600006103516,5.58659219741821,150.709823608398,291.200256347656,64.8583297729492,137.565002441406,195.050003051758,212.5,436.600006103516,23.1499996185303,199.981872558594,30.5249996185303,287.709991455078,88.5849990844727,877.75,44.2999992370605,267.899993896484,70.8545455932617,32.1500015258789,160.206253051758,60.2999992370606,19.9300003051758,68.2375030517578,291.244445800781,70.3000030517578,602,527.049987792969,147.375,110.916664123535,64.3125152587891,323.805633544922,109.680000305176,519.450012207031,104.654998779297,26.8025169372559,171.063858032227,124.662498474121,56.9500007629395,57.8125,40.1974983215332,412.799987792969,61.6333312988281,50.4112510681152
2009-02-05,73.5800018310547,200.199996948242,78.2249984741211,78.4599990844727,228.225006103516,5.62545490264893,149.236129760742,288.606414794922,65.0416641235352,136.009994506836,194,204,447.950012207031,22.6299991607666,206.108825683594,30.3875007629395,277.579986572266,88.4250030517578,873.450012207031,43.4500007629395,263.399993896484,71.0090866088867,32.2000007629395,156.981246948242,60.4333343505859,19.5349998474121,65.2375030517578,282.933319091797,66.4124984741211,577.049987792969,527.049987792969,147.375,110.599998474121,63.9375152587891,319.174530029297,109.474998474121,513.400024414063,104.894996643066,25.9417476654053,173.20751953125,120.724998474121,55.3050003051758,56.3125,39.2299995422363,412.100006103516,61.6666641235352,49.466251373291
2009-02-06,75.0400009155274,204.774993896484,79.2050018310547,80.5999984741211,227.425003051758,5.45542812347412,145.208038330078,297.053649902344,65.0500030517578,139.725006103516,191.199996948242,205.337493896484,458.899993896484,22.1800003051758,217.348022460938,31.375,282.399993896484,89.8399963378906,880,44.1500015258789,260.600006103516,74.018180847168,33.0499992370605,161.112503051758,60.8499984741211,21.0349998474121,66.4875030517578,283.95556640625,68.6624984741211,577.700012207031,527.049987792969,150.29167175293,113.875,64.8000183105469,333.055480957031,111.860000610352,516.900024414062,105.644996643066,27.2081642150879,177.68537902832,125.699996948242,55.064998626709,58,40.7350006103516,416.049987792969,62.7333335876465,50.4562530517578
