Date,Shanghai Pudong Development Bank,China Petroleum & Chemical Corporation,CITIC Securities,Sany Heavy Industries,China Merchants Bank,Poly Real Estate,China United Network Communications,SAIC Motor,Shanghai Fosun Pharmaceutical,Jiangsu Hengrui Pharmaceuticals,Wanhua Chemical Group,Zhangzhou Pientzehuang Pharmaceutical,Tongwei Company,Kweichow Moutai,Shandong Gold Mining,Hundsun Technologies,Anhui Conch Cement,Yonyou Network Technology,Haier Smart Home,Wingtech Technology [zh],Shanxi Xinghuacun Fen Wine Factory,Haitong Securities,Yili Group,AECC Aviation Power [zh],China Yangtze Power,China Shenhua Energy,Industrial Bank,Ping An Insurance,Industrial and Commercial Bank of China,China Pacific Insurance,China Life Insurance,PetroChina,Zijin Mining Group,Cosco Shipping
Sector,Banking,Oil & gas,Financial services,None,Banking,Real estate,Telecommunication,Automotive,Pharmaceutical,Pharmaceutical,Chemical,Pharmaceutical,None,Beverages,Mining,None,None,None,None,None,None,Financial services,Dairy,None,None,Energy,Banking,Insurance,Banking,Insurance,Insurance,Oil & gas,Mining,None
2011-03-14,7.05755710601807,6.5846152305603,14.4099998474121,17.2999992370605,13.4488496780396,5.5,5.94000005722046,18.4500007629395,12.9200000762939,5.89342021942139,16.3461532592773,16.09401512146,4.97499990463257,137.400451660156,24.8367347717285,7.38799619674683,23.8799991607666,5.66850423812866,7.42500019073486,9.65999984741211,21.7142848968506,10.1700000762939,6.34999990463257,18.5,7.76999998092651,27.4400005340576,10.0296287536621,25.4300003051758,4.28999996185303,22.5400009155273,21.3600006103516,11.6899995803833,5.40000009536743,8.05384635925293
2011-03-15,6.94459295272827,6.4769229888916,13.960000038147,16.906665802002,13.233039855957,5.38461494445801,5.84000015258789,18.4500007629395,12.5200004577637,5.99704313278198,16.2051277160645,15.6210174560547,4.84999990463257,134.688201904297,24.0204086303711,7.30769205093384,22.8400001525879,5.61582183837891,7.14499998092651,9.85000038146973,21.6714286804199,9.90999984741211,6.33166599273682,18.2299995422363,7.67000007629395,26.6900005340576,9.95925903320313,24.7250003814697,4.26999998092651,21.9200000762939,20.9200000762939,11.539999961853,5.1933331489563,7.81538391113281
2011-03-16,6.99838590621948,6.52307605743408,14.3599996566772,17.0599994659424,13.4488496780396,5.41025590896606,5.8899998664856,18.4500007629395,12.5200004577637,5.8433952331543,17.0256404876709,16.3884334564209,4.89499998092651,136.619079589844,24.2806129455566,7.14285707473755,23.9799995422363,5.65269899368286,7.34999990463257,10.0699996948242,22.375,10.1000003814697,6.34499979019165,18.0550003051758,7.71999979019165,27.8799991607666,10.0666656494141,25.0750007629395,4.30999994277954,22.2199993133545,21.1000003814697,11.5500001907349,5.24666595458984,7.91538381576538
2011-03-17,6.91769695281982,6.59230709075928,13.8999996185303,17.2266654968262,13.2526588439941,5.30341815948486,5.78000020980835,18.4500007629395,12.4099998474121,5.64567708969116,16.5576915740967,16.4825496673584,4.92500019073486,142.021041870117,23.7806129455566,6.77937412261963,23.5466651916504,5.50519180297852,7.21500015258789,10.3400001525879,22.482141494751,9.89999961853027,6.40500020980835,17.1550006866455,8.01000022888184,28.0799999237061,9.90370273590088,24.3850002288818,4.26999998092651,21.6900005340576,20.8700008392334,11.6400003433228,5.08666610717773,7.76153802871704
2011-03-18,6.93921422958374,6.57692289352417,14.0600004196167,18.533332824707,13.1545639038086,5.41025590896606,5.73999977111816,18.4500007629395,12.4499998092651,5.63138389587402,16.5833320617676,16.4463500976563,5.00500011444092,143.613830566406,23.7806129455566,6.88081121444702,23.7666664123535,5.5315318107605,7.28999996185303,10.6000003814697,22.4357147216797,10.1599998474121,6.23166608810425,17.2649993896484,7.94999980926514,28.3799991607666,9.9074068069458,24.5149993896484,4.26000022888184,21.7800006866455,20.9300003051758,11.5699996948242,5.10666608810425,7.75384616851807
2011-03-21,6.9607310295105,6.59230709075928,13.960000038147,18.7333335876465,13.2918968200684,5.46581077575684,5.67000007629395,18.4500007629395,12.1899995803833,5.53133392333984,16.0641021728516,16.1422805786133,4.90500020980835,140.593536376953,24.6530609130859,6.85967779159546,24.1066665649414,5.53416585922241,7.20749998092651,10.3900003433228,22.4321422576904,9.97999954223633,6.11499977111816,17.3299999237061,7.8899998664856,28.2700004577637,9.93703746795654,24.6000003814697,4.34000015258789,21.9099998474121,20.9899997711182,11.75,5.17999982833862,7.73076915740967
2011-03-22,7.08983278274536,6.59230709075928,14.039999961853,18.6266651153564,13.5861825942993,5.46581077575684,5.73999977111816,18.4500007629395,12.0799999237061,5.54205417633057,16.4807682037354,15.8913021087646,4.88500022888184,139.556716918945,25.1479587554932,7.10059118270874,25.2533321380615,5.50782585144043,7.41499996185303,10.5900001525879,21.3928565979004,10.0299997329712,6.10333299636841,17.1399993896484,7.98000001907349,28.1900005340576,10.1592588424683,25.0450000762939,4.3600001335144,22.1700000762939,21.1399993896484,11.7600002288818,5.29333305358887,7.77692317962647
2011-03-23,7.14362478256226,6.60769176483154,14.039999961853,18.8533325195312,13.7823734283447,5.67948722839356,5.78000020980835,18.4500007629395,12.1599998474121,5.6290020942688,16.7115383148193,15.8478631973267,4.93499994277954,140.150268554688,25.3061218261719,7.04564619064331,25.8600006103516,5.53416585922241,7.53749990463257,10.75,20.9750003814697,10.1700000762939,6.08333301544189,17.5249996185303,8.09000015258789,28.75,10.2851848602295,25.2150001525879,4.40000009536743,22.2000007629395,21.1800003051758,11.789999961853,5.24666595458984,7.86153793334961
2011-03-24,7.08983278274536,6.61538410186768,14.039999961853,18.6133327484131,13.733325958252,5.64529895782471,5.73999977111816,18.4500007629395,12.1499996185303,5.68855619430542,17.2564105987549,15.9830045700073,4.93499994277954,137.903823852539,25.5102043151855,7.04564619064331,26.4799995422363,5.47094917297363,7.37249994277954,10.3000001907349,21.08571434021,10.0799999237061,6.05166578292847,17.1900005340576,8.09000015258789,28.4699993133545,10.2481479644775,25.0049991607666,4.40999984741211,22.0200004577637,21.0200004577637,11.9300003051758,5.23999977111816,7.79230690002441
2011-03-25,7.20817613601685,6.66922998428345,14.039999961853,18.5799999237061,14.0276107788086,5.89743518829346,5.73999977111816,18.4500007629395,12.2200002670288,5.68855619430542,17.2051277160645,15.8792352676392,4.98000001907349,137.813674926758,27.25,7.09636497497559,26.8466663360596,5.45250988006592,7.46750020980835,9.9399995803833,22.2999992370605,10.25,6.00833320617676,17.1650009155273,8.09000015258789,29.1900005340576,10.570369720459,25.2549991607666,4.46000003814697,22.2600002288818,21.2000007629395,11.9399995803833,5.36666584014893,7.90769195556641
2011-03-28,7.2296929359436,6.66153812408447,14.039999961853,18.6866664886475,13.958945274353,5.93589687347412,5.75,18.4500007629395,12.3699998855591,5.4169921875,17.4807682037354,15.2131757736206,5.05999994277954,135.920364379883,27.25,6.8723578453064,26.1266651153564,5.26549196243286,7.57499980926514,10.3999996185303,21.6392841339111,10.3699998855591,5.73999977111816,16.6049995422363,8.0600004196167,29.5900001525879,10.603702545166,25.0349998474121,4.5,22.4899997711182,21.1399993896484,11.9899997711182,5.28000020980835,7.96153783798218
2011-03-29,7.32651901245117,6.56923007965088,14.2799997329712,18.0533332824707,14.0374212265015,5.9786319732666,5.6399998664856,18.4500007629395,12.0799999237061,5.41103601455689,17.2051277160645,14.4626531600952,5.09999990463257,134.447784423828,26.076530456543,6.78360080718994,26.0466651916504,5.22334718704224,7.24749994277954,10.6700000762939,21.2821426391602,10.25,5.66166591644287,16.2549991607666,7.96000003814697,29.0499992370605,10.8851852416992,24.9300003051758,4.51000022888184,22.7299995422363,21.1399993896484,11.8699998855591,5.14666604995728,7.80000019073486
2011-03-30,7.4502420425415,6.65384578704834,13.8699998855591,18.453332901001,14.0079917907715,5.8119649887085,5.69000005722046,18.4500007629395,11.8400001525879,5.40508079528809,16.5320510864258,14.5326366424561,4.96999979019165,134.267471313477,27.0714282989502,6.78360080718994,27.3333320617676,5.2733941078186,7.1725001335144,10.5100002288818,21.4178562164307,10.0600004196167,5.59333276748657,16.4150009155273,7.96000003814697,28.9799995422363,10.8592586517334,24.9950008392334,4.51999998092651,22.4699993133545,21.1000003814697,11.9399995803833,5.1866660118103,7.80769205093384
2011-03-31,7.32651901245117,6.5615382194519,13.9700002670288,18.6133327484131,13.8216114044189,5.7393159866333,5.69000005722046,18.4500007629395,11.7200002670288,5.46225214004517,15.942307472229,14.5229835510254,4.80000019073486,135.123962402344,26.7857131958008,6.70752286911011,27.0133323669434,5.22071313858032,7.04250001907349,10.539999961853,21.9642848968506,10.0500001907349,5.75833320617676,16.4099998474121,7.96999979019165,29.0900001525879,10.6333332061768,24.7299995422363,4.46999979019165,22.1200008392334,20.9899997711182,11.8999996185303,5.07333278656006,7.69230699539185
2011-04-01,7.6062388420105,6.5846152305603,14.3000001907349,18.8266658782959,14.0570402145386,6.02991390228272,5.69000005722046,18.4500007629395,11.8400001525879,5.48011779785156,16.3589744567871,14.5857286453247,4.84999990463257,134.830947875977,26.8826522827148,6.7244291305542,26.9333324432373,5.29710102081299,7.03999996185303,11.539999961853,21.8142852783203,10.2399997711182,5.66666603088379,16.7950000762939,7.96999979019165,29.6200008392334,11.222222328186,25.6149997711182,4.5,22.8299999237061,21.3299999237061,12,5.14666604995728,7.78461503982544
2011-04-06,7.84830522537231,6.69999980926514,14.7299995422363,18.7533321380615,14.5278968811035,6.15811920166016,5.73000001907349,18.4799995422363,11.6800003051758,5.4634428024292,16.0833320617676,14.1296234130859,4.82000017166138,132.967697143555,27.4744892120361,6.45815706253052,27.2199993133545,5.35768413543701,6.92500019073486,12.3100004196167,21.4285717010498,10.4700002670288,5.73666620254517,16.5499992370605,8.09000015258789,29.8099994659424,11.4666662216187,26.6149997711182,4.57999992370606,23.5499992370605,21.7900009155273,12.1499996185303,5.24666595458984,7.84615278244019
2011-04-07,7.8267879486084,6.69999980926514,14.6099996566772,19.2600002288818,14.518087387085,6.1324782371521,5.76000022888184,18.3899993896484,11.8599996566772,5.3860239982605,16.6217937469482,14.5447044372559,4.84499979019165,131.435012817383,27.1530609130859,6.38207912445068,28.5533332824707,5.28656482696533,7.27500009536743,11.4200000762939,21.3642845153809,10.3999996185303,5.78999996185303,17.2199993133545,8.14000034332275,29.6299991607666,11.5,26.5,4.57000017166138,23.4599990844727,21.6900005340576,12.1099996566772,5.40000009536743,7.85384607315064
2011-04-08,7.81064987182617,6.80000019073486,14.8000001907349,19.2600002288818,14.6358013153076,6.14957189559937,5.98999977111816,19.8999996185303,12,5.49798488616943,16.9230766296387,14.8005094528198,4.8600001335144,131.975952148438,27.3418369293213,6.46660995483398,28.2466659545898,5.32607507705689,7.37249994277954,11.0299997329712,22.0535717010498,10.4899997711182,5.93166589736939,17.1499996185303,8.10999965667725,29.9200000762939,11.4703702926636,26.4500007629395,4.55000019073486,23.6200008392334,21.7000007629395,12.1700000762939,5.41333293914795,7.93846082687378
2011-04-11,7.81603002548218,6.75384616851807,14.6000003814697,19.0933322906494,14.6946592330933,6.01281976699829,5.98999977111816,19.7199993133545,11.8800001144409,5.56230211257935,16.4166660308838,14.6171007156372,4.70499992370606,133.350860595703,27.0357131958008,6.38207912445068,27.8266658782959,5.35768413543701,7.27500009536743,11.0799999237061,22.4357147216797,10.3400001525879,5.92999982833862,17,8.14000034332275,30.8700008392334,11.2666664123535,25.9400005340576,4.59000015258789,23.4799995422363,21.6200008392334,12.1800003051758,5.37333297729492,7.86922979354858
2011-04-12,7.76223707199097,6.81538391113281,14.5299997329712,19.0866661071777,14.5278968811035,5.91452884674072,5.92999982833862,19.4599990844727,11.8199996948242,5.60875415802002,16.5641021728516,14.5784893035889,4.72499990463257,133.298263549805,26.2653064727783,6.38207912445068,27.6399993896484,5.39192676544189,7.22749996185303,11.2700004577637,22.5785713195801,10.3299999237061,5.96999979019165,17.0750007629395,8.34000015258789,30.5400009155273,11.2888879776001,25.9899997711182,4.6100001335144,23.2800006866455,21.6599998474121,12.0500001907349,5.28000020980835,8.01538372039795
2011-04-13,8.06347370147705,6.83846092224121,14.5299997329712,19.2000007629395,15.0281820297241,6.04700803756714,5.94000005722046,19,12.0600004196167,5.61470890045166,16.6602554321289,14.827054977417,4.7649998664856,133.981964111328,26.673469543457,6.58917999267578,27.7466659545898,5.44724178314209,7.1725001335144,11.0699996948242,23.4928569793701,10.6000003814697,6.07999992370606,17.2099990844727,8.31999969482422,31.0100002288818,11.551851272583,26.7549991607666,4.63000011444092,24.1900005340576,22.0900001525879,12.0200004577637,5.28666591644287,8.06153774261475
2011-04-14,8.04733657836914,6.78461503982544,14.6199998855591,18.9266662597656,15.0183725357056,5.91025590896606,5.90000009536743,19.1000003814697,12.0299997329712,5.60637187957764,16.8717937469482,14.976676940918,4.77500009536743,132.036056518555,26.9642848968506,6.55959415435791,26.7666664123535,5.43934011459351,7.11749982833862,10.5100002288818,23.5464286804199,10.4700002670288,5.98166608810425,17.1599998474121,8.27999973297119,30.6299991607666,11.4185180664063,26.5849990844727,4.63000011444092,24.5100002288818,21.9200000762939,12.0200004577637,5.27333307266235,8.03076934814453
2011-04-15,8.11188793182373,6.83846092224121,14.8299999237061,18.7399997711182,14.8908491134644,6.04700803756714,5.96000003814697,18.4899997711182,11.9799995422363,5.6290020942688,16.8717937469482,14.6894989013672,4.7649998664856,129.511642456055,27.4846935272217,6.44547700881958,26.7666664123535,5.34451389312744,7.08750009536743,10.3400001525879,22.9392852783203,10.6000003814697,6.01000022888184,16.5849990844727,8.26000022888184,30.4200000762939,11.5407400131226,27.0900001525879,4.69999980926514,24.8899993896484,22.1900005340576,12.0200004577637,5.31333303451538,8.01538372039795
2011-04-18,8.06885433197022,6.96153783798218,14.789999961853,18.6466655731201,14.831992149353,6.12820482254028,5.92000007629395,18.3700008392334,12.1599998474121,5.59446096420288,18.1089744567871,14.4602403640747,4.76999998092651,130.022537231445,27.4846935272217,6.39053201675415,26.3266658782959,5.33661222457886,6.96250009536743,10.210000038147,23.4178562164307,10.5200004577637,5.80000019073486,16.6749992370605,8.35999965667725,30.7399997711182,11.4777765274048,27.4449996948242,4.67000007629395,25.0799999237061,22.2800006866455,12.1099996566772,5.28666591644287,7.93846082687378
2011-04-19,7.83754682540894,6.90000009536743,14.210000038147,18.2999992370605,14.5475158691406,6.12820482254028,5.82999992370606,17.7299995422363,11.9700002670288,5.61947393417358,17.8717937469482,14.4723062515259,4.54500007629395,130.262954711914,27.4846935272217,6.39053201675415,25.9133338928223,5.2997350692749,6.9524998664856,10.1000003814697,24.0107135772705,10.1899995803833,5.81666612625122,16.2999992370605,8.15999984741211,29.3199996948242,11.4777765274048,26.3999996185303,4.55999994277954,24.3799991607666,21.6599998474121,11.8599996566772,5.29333305358887,7.72307586669922
2011-04-20,7.80527114868164,6.83076906204224,14.1800003051758,17.5133323669434,14.3807544708252,5.88034105300903,5.96000003814697,18.1000003814697,12.2399997711182,5.76835823059082,17.3141021728516,14.6605396270752,4.53999996185303,131.329833984375,27.4846935272217,6.53000783920288,25.8466663360596,5.34451389312744,7,10.1499996185303,24.0535717010498,10.1899995803833,5.89166593551636,16.6550006866455,8.11999988555908,29.4300003051758,11.1000003814697,26.3099994659424,4.55999994277954,24.2199993133545,21.6299991607666,11.8999996185303,5.44666576385498,7.75384616851807
2011-04-21,7.8267879486084,6.83076906204224,14.4799995422363,18.4133338928223,14.3709440231323,5.89743518829346,6.05000019073486,18.3099994659424,12.1199998855591,5.72071504592896,17.3782043457031,14.7377643585205,4.57499980926514,131.374908447266,27.4846935272217,6.67793703079224,26.6666660308838,5.39192676544189,6.96250009536743,10.2799997329712,24.0178565979004,10.1899995803833,5.87166595458984,16.6550006866455,8.14999961853027,30.1399993896484,11.0629615783691,26.4799995422363,4.57999992370606,24.4200000762939,21.75,11.9499998092651,5.39333295822144,7.79230690002441
2011-04-22,7.7729959487915,6.70769214630127,14.2200002670288,19.3199996948242,14.3709440231323,5.85897397994995,5.98999977111816,18.0699996948242,11.8900003433228,5.77788591384888,17.1923065185547,15.7489185333252,4.5,132.344100952148,27.4846935272217,6.63567209243774,26.6666660308838,5.2997350692749,7.16249990463257,9.97000026702881,23.9785709381103,10.1899995803833,5.73333311080933,16.8950004577637,8.18000030517578,29.75,10.9037027359009,26.0849990844727,4.53999996185303,24.0799999237061,21.6200008392334,11.8900003433228,5.46000003814697,7.80769205093384
2011-04-25,7.82140922546387,6.63076877593994,13.8900003433228,18.5200004577637,14.3611345291138,5.74358892440796,6.01000022888184,18.0900001525879,11.7200002670288,5.8124270439148,16.8269233703613,15.5944709777832,4.36999988555908,137.535690307617,27.5612239837646,6.43702411651611,25.9200000762939,5.22334718704224,7.07250022888184,9.47000026702881,24.71071434021,10.1899995803833,5.84333276748657,16.2549991607666,8.05000019073486,28.7999992370605,11,25.8400001525879,4.48999977111816,23.6800003051758,21.3899993896484,11.7799997329712,5.30666589736939,7.69999980926514
2011-04-26,7.9343729019165,6.55384588241577,13.4300003051758,18.0599994659424,14.429801940918,5.79059791564941,5.78999996185303,18.1900005340576,11.7399997711182,5.65103721618652,16.134614944458,15.8020105361938,4.27500009536743,136.115707397461,26,6.52155494689941,26.0599994659424,5.22334718704224,7.1100001335144,9.5,24.6499996185303,9.76000022888184,5.86499977111816,15.3900003433228,8.02999973297119,28.7800006866455,11.103702545166,25.7849998474121,4.5,23.3899993896484,20.8299999237061,11.7200002670288,5.14666604995728,7.63846111297607
2011-04-27,7.86444282531738,6.57692289352417,13.3999996185303,18.1700000762939,14.2728490829468,5.67521286010742,5.78000020980835,17.7999992370605,11.6000003814697,5.61887788772583,15.769229888916,15.9274997711182,4.25,136.100677490234,25.7397956848145,6.57649993896484,26.2600002288818,5.18120193481445,7.18499994277954,9.17000007629395,24.3464279174805,9.77999973297119,5.80333280563355,14.8800001144409,8.10999965667725,29.0599994659424,10.8888883590698,25.8050003051758,4.53999996185303,23.5300006866455,20.7299995422363,11.6800003051758,5.10666608810425,7.50769186019897
2011-04-28,7.86444282531738,6.55384588241577,13.2299995422363,18.0100002288818,14.4003734588623,5.51709413528442,5.78000020980835,17.75,11.3199996948242,5.45451021194458,15.2884607315063,14.8801469802856,4.09499979019165,134.049591064453,25.826530456543,6.36939907073975,24.6733322143555,5.07320499420166,7.0149998664856,8.72000026702881,23.2535705566406,9.63000011444092,5.64166593551636,14.8199996948242,7.98999977111816,29.2399997711182,11.1888875961304,26.0599994659424,4.59000015258789,24,20.5599994659424,11.6800003051758,5.07999992370606,7.35384607315064
2011-04-29,7.68154907226563,6.64615297317505,13.2299995422363,18.3400001525879,14.1845636367798,5.61538410186768,5.84000015258789,18.2199993133545,11.5100002288818,5.50274896621704,15.6025638580322,14.8801469802856,4.15999984741211,136.972198486328,26.1428565979004,6.34826707839966,25.1866664886475,5.1179838180542,7.0774998664856,8.89999961853027,24.1214275360107,9.72000026702881,5.67000007629395,14.9200000762939,8.22999954223633,29.6499996185303,10.8148136138916,26.1149997711182,4.55999994277954,24.25,20.2900009155273,11.710000038147,5.14666604995728,7.23846101760864
2011-05-03,7.68692779541016,6.67692279815674,13.3299999237061,18.3999996185303,14.1453256607056,5.59401702880859,5.84999990463257,18.1299991607666,11.5100002288818,5.50274896621704,16.0064105987549,15.6692819595337,4.22499990463257,139.639373779297,25.1122436523437,6.38207912445068,25.7666664123535,5.20227384567261,7.0625,8.93000030517578,24.1214275360107,9.73999977111816,5.9433331489563,14.9200000762939,8.27000045776367,29.6499996185303,10.7814807891846,26.2849998474121,4.55999994277954,24.25,20.3500003814697,11.7200002670288,5.14666604995728,7.23846101760864
2011-05-04,7.43948316574097,6.51538419723511,12.6999998092651,17.9599990844727,13.7823734283447,5.46581077575684,5.65999984741211,17.1100006103516,11.4300003051758,5.57600021362305,15.0384607315063,15.5582723617554,4.09999990463257,137.866271972656,24.0918369293213,6.42011785507202,25.1866664886475,5.14169120788574,6.88749980926514,8.73999977111816,24.3607139587402,9.39999961853027,6.13333320617676,14.4949998855591,8.13000011444092,28.1200008392334,10.5037031173706,25.3950004577637,4.53000020980835,23.0400009155273,19.7600002288818,11.460000038147,4.84000015258789,7.0846152305603
2011-05-05,7.46637916564941,6.59999990463257,12.6899995803833,17.5900001525879,13.8314208984375,5.55128192901611,5.69999980926514,16.9699993133545,11.7600002288818,5.74930095672607,15.0384607315063,15.8575162887573,4.13500022888184,138.955673217773,24.0459175109863,6.53423404693604,24.5666656494141,5.2997350692749,6.90250015258789,8.85000038146973,24.5499992370605,9.44999980926514,6.19500017166138,14.5699996948242,8.10999965667725,28.0300006866455,10.4148139953613,25.1550006866455,4.59999990463257,22.5799999237061,19.7800006866455,11.3999996185303,4.82000017166138,7.12307596206665
2011-05-06,7.43410396575928,6.52307605743408,12.6199998855591,17.5400009155273,13.7725639343262,5.56837606430054,5.67000007629395,17.1000003814697,11.8900003433228,5.87436294555664,15.1474351882935,16.4053249359131,4.17000007629395,139.601806640625,23.2397956848145,6.58495283126831,24.7733325958252,5.39456081390381,7.00750017166138,9.09000015258789,24.5464286804199,9.43000030517578,6.22833299636841,14.5150003433228,8.27000045776367,27.5900001525879,10.0866661071777,25.0400009155273,4.57999992370606,22.4699993133545,19.75,11.1499996185303,4.78666591644287,7.14615297317505
2011-05-09,7.40182781219482,6.48461484909058,12.6899995803833,17.8799991607666,13.733325958252,5.55555486679077,5.65000009536743,17.1299991607666,11.8199996948242,5.80468511581421,15.0448713302612,16.7552471160889,4.19999980926514,138.36213684082,23.5612239837646,6.62299203872681,24.9133338928223,5.36821985244751,7.03499984741211,9.05000019073486,24.3607139587402,9.46000003814697,6.33333301544189,14.6450004577637,8.32999992370606,27.7900009155273,9.9399995803833,24.8600006103516,4.57000017166138,22.2399997711182,19.8199996948242,11.1499996185303,4.88000011444092,7.16922998428345
2011-05-10,7.51479196548462,6.5,12.9300003051758,17.8400001525879,13.8902778625488,5.62820482254028,5.78000020980835,17.0599994659424,11.8900003433228,5.76537990570068,15.4743576049805,16.5139217376709,4.19999980926514,137.933883666992,23.6887741088867,6.58917999267578,25.0200004577637,5.38665914535522,7.00250005722046,9.02000045776367,24.1964282989502,9.55000019073486,6.28666591644287,14.5600004196167,8.34000015258789,28.0799999237061,10.0799999237061,25.1049995422363,4.57000017166138,22.7000007629395,20.0400009155273,11.1999998092651,4.90000009536743,7.16153812408447
2011-05-11,7.46637916564941,6.46153783798218,12.7799997329712,17.8299999237061,13.7627544403076,5.68803405761719,5.78000020980835,16.6100006103516,12.0799999237061,5.82791090011597,15.4230756759644,16.5887336730957,4.21999979019165,139.196090698242,23.6479587554932,6.68216276168823,25.4799995422363,5.31553888320923,6.94999980926514,9.05000019073486,24.5,9.23999977111816,6.29166603088379,14.6700000762939,8.23999977111816,27.9899997711182,10,25.1200008392334,4.53999996185303,22.5499992370605,19.9799995422363,11.1800003051758,4.87333297729492,7.12307596206665
2011-05-12,7.3426570892334,6.40000009536743,12.8299999237061,17.4099998474121,13.6646585464478,5.64102506637573,5.65999984741211,16.5599994659424,11.8199996948242,5.79039192199707,15.0166664123535,16.3353404998779,4.13000011444092,140.736282348633,22.5561218261719,6.51310205459595,25.2066669464111,5.17329978942871,6.92749977111816,9.36999988555908,25.5285701751709,9.10000038146973,6.29166603088379,14.3050003051758,8.22999954223633,27.4699993133545,9.8266658782959,24.6049995422363,4.48999977111816,22.4099998474121,19.7099990844727,11.0299997329712,4.75333309173584,7.03076887130737
2011-05-13,7.43948316574097,6.40000009536743,13.1000003814697,17.4500007629395,13.7921829223633,5.74786281585693,5.59999990463257,16.5699996948242,11.9300003051758,5.78503322601318,14.4583330154419,16.1977844238281,4.19000005722046,140.991729736328,22.923469543457,6.40321207046509,24.4466667175293,5.35768413543701,6.84250020980835,9.5,25.3535709381104,9.22000026702881,6.29166603088379,14.3599996566772,8.19999980926514,28.0799999237061,9.85333347320557,25.0300006866455,4.57999992370606,22.7900009155273,19.8899993896484,11.1300001144409,4.8266658782959,7.06923007965088
2011-05-16,7.36417388916016,6.36922979354858,12.9899997711182,17.1299991607666,13.6156120300293,5.72222185134888,5.53999996185303,16.6200008392334,11.7600002288818,5.86900281906128,14.25,15.9685258865356,4.21000003814697,140.999252319336,22.4846935272217,6.36094617843628,23.3933334350586,5.38665914535522,6.77750015258789,9.26000022888184,25.4714279174805,9.22000026702881,6.29166603088379,14.4449996948242,8.10000038146973,27.6399993896484,9.65999984741211,24.6350002288818,4.51000022888184,22.2800006866455,19.6700000762939,11.0500001907349,4.76666593551636,7.10769176483154
2011-05-17,7.48251676559448,6.36153793334961,13.0200004577637,17.3899993896484,13.7921829223633,5.65555477142334,5.57000017166138,16.8400001525879,11.9300003051758,5.82433795928955,14.3000001907349,15.8044242858887,4.21999979019165,140.969192504883,23.0051021575928,6.40743780136108,23.4266662597656,5.39719486236572,6.74749994277954,9.05000019073486,25,9.14999961853027,6.29166603088379,14.710000038147,8.05000019073486,28.2700004577637,9.73999977111816,24.9050006866455,4.5,22.3899993896484,19.8500003814697,11.0200004577637,4.80666589736939,7.10769176483154
2011-05-18,7.6116189956665,6.40000009536743,13.0500001907349,17.3500003814697,14.0276107788086,5.73888778686523,5.55999994277954,16.9099998474121,11.8599996566772,5.81719207763672,14.4833326339722,15.9902448654175,4.22499990463257,146.468826293945,22.9897956848145,6.22992277145386,23.8933334350586,5.48411893844605,6.83750009536743,9.14000034332275,25,9.22999954223633,6.29166603088379,14.6999998092651,8.07999992370606,28.5300006866455,9.87333297729492,25.0550003051758,4.55999994277954,22.3899993896484,19.9400005340576,11.0200004577637,4.79333305358887,7.15384578704834
2011-05-19,7.6062388420105,6.38461494445801,12.8599996566772,17.2299995422363,13.958945274353,5.61666584014893,5.59999990463257,16.7700004577637,11.8100004196167,5.82791090011597,14.3999996185303,16.5308151245117,4.24499988555908,150.172805786133,23.1020393371582,6.25950908660889,23.3400001525879,5.46568107604981,6.82499980926514,9.10000038146973,25.6035709381104,9.14999961853027,5.87333297729492,14.7650003433228,7.92000007629395,28.3600006103516,9.89999961853027,24.9449996948242,4.57000017166138,22.2600002288818,19.8099994659424,11.039999961853,4.77333307266235,7.03846120834351
2011-05-20,7.66003179550171,6.38461494445801,12.8800001144409,17.1599998474121,13.9981832504272,5.59999990463257,5.69999980926514,16.5499992370605,11.6599998474121,5.86900281906128,14.25,16.3667125701904,4.25500011444092,150.88655090332,23.1938762664795,6.28486776351929,22.8266658782959,5.36031818389893,6.84000015258789,9.10999965667725,25.357141494751,9.14999961853027,5.83833312988281,14.9049997329712,7.92000007629395,28.5100002288818,9.98666572570801,24.9899997711182,4.53999996185303,22.3299999237061,19.7800006866455,11.0799999237061,4.78666591644287,7.05384588241577
2011-05-23,7.45562076568604,6.23846101760864,12.4099998474121,16.6100006103516,13.6450395584106,5.51111078262329,5.55000019073486,16.0100002288818,11.2799997329712,5.66890287399292,13.5166664123535,16.0240306854248,4.05499982833862,148.031555175781,22.7244892120361,6.06508779525757,22.6733322143555,5.21017694473267,6.62750005722046,9.10999965667725,24.3892841339111,8.86999988555908,5.65333318710327,14.3850002288818,7.44000005722046,27.6200008392334,9.65999984741211,24.0650005340576,4.46000003814697,21.7399997711182,19.1100006103516,10.8699998855591,4.66666603088379,6.78461503982544
2011-05-24,7.4502420425415,6.22307586669922,12.3699998855591,16.4699993133545,13.5665636062622,5.51111078262329,5.55000019073486,16.1900005340576,11.3299999237061,5.60815906524658,13.6166658401489,15.9636993408203,4.22499990463257,146.21337890625,23.3316326141357,6.07354116439819,23.3066654205322,5.21807909011841,6.62249994277954,8.51000022888184,24.0607147216797,8.89999961853027,5.66499996185303,14.2950000762939,7.44999980926514,27.5699996948242,9.58666610717773,24.1200008392334,4.44000005722046,21.8400001525879,19.1000003814697,10.6599998474121,4.72666597366333,6.77692317962647
